,0,1,2
4312,sgx,REAG,SGD
4313,sgx,REGI,SGD
4314,sgx,RESO,SGD
4315,sgx,REXI,SGD
4316,sgx,RHPG,SGD
4317,sgx,RHTH,SGD
4318,sgx,RKHL,SGD
4319,sgx,RLSE,SGD
4320,sgx,ROTE,SGD
4321,sgx,ROWS,SGD
4322,sgx,RVHL,SGD
4323,sgx,RXYP,SGD
4324,sgx,SABA,SGD
4325,sgx,SAKA,SGD
4326,sgx,SAMR,SGD
4327,sgx,SAMT,SGD
4328,sgx,SAMU,SGD
4329,sgx,SANL,SGD
4330,sgx,SANS,SGD
4331,sgx,SAPP,SGD
4332,sgx,SARI,SGD
4333,sgx,SATK,SGD
4334,sgx,SATS,SGD
4335,sgx,SBDS,SGD
4336,sgx,SBIO,SGD
4337,sgx,SBSR,SGD
4338,sgx,SBVV,SGD
4339,sgx,SCIL,SGD
4340,sgx,SCMN,SGD
4341,sgx,SECD,SGD
4342,sgx,SECL,SGD
4343,sgx,SECU,SGD
4344,sgx,SEEH,SGD
4345,sgx,SENY,SGD
4346,sgx,SERL,SGD
4347,sgx,SERO,SGD
4348,sgx,SERR,SGD
4349,sgx,SFLD,SGD
4350,sgx,SGHC,SGD
4351,sgx,SGLD,USD
4352,sgx,SGXL,SGD
4353,sgx,SHCC,SGD
4354,sgx,SHDS,SGD
4355,sgx,SHEN,SGD
4356,sgx,SHI,USD
4357,sgx,SHIN,SGD
4358,sgx,SHNG,HKD
4359,sgx,SHOP,SGD
4360,sgx,SHTU,SGD
4361,sgx,SIAE,SGD
4362,sgx,SIAL,SGD
4363,sgx,SIHL,SGD
4364,sgx,SIHM,SGD
4365,sgx,SIIC,SGD
4366,sgx,SINA,SGD
4367,sgx,SINC,SGD
4368,sgx,SINE,SGD
4369,sgx,SING,SGD
4370,sgx,SINJ,SGD
4371,sgx,SINL,SGD
4372,sgx,SINO,SGD
4373,sgx,SINP,SGD
4374,sgx,SINV,SGD
4375,sgx,SINW,SGD
4376,sgx,SITR,SGD
4377,sgx,SLVX,SGD
4378,sgx,SMFC,SGD
4379,sgx,SMFL,SGD
4380,sgx,SMGL,SGD
4381,sgx,SMJI,SGD
4382,sgx,SNEX,SGD
4383,sgx,SNLN,SGD
4384,sgx,SNRT,SGD
4385,sgx,SNSR,SGD
4386,sgx,SNTH,SGD
4387,sgx,SOGF,SGD
4388,sgx,SOIL,SGD
4389,sgx,SOOK,SGD
4390,sgx,SOUT,SGD
4391,sgx,SPAC,SGD
4392,sgx,SPAU,SGD
4393,sgx,SPDR,USD
4394,sgx,SPHL,SGD
4395,sgx,SPHR,SGD
4396,sgx,SPIC,SGD
4397,sgx,SPOS,SGD
4398,sgx,SPPS,SGD
4399,sgx,SPRM,SGD
4400,sgx,SPRS,SGD
4401,sgx,SPY,USD
4402,sgx,SRGL,SGD
4403,sgx,SRIF,SGD
4404,sgx,SRPT,SGD
4405,sgx,SRTA,SGD
4406,sgx,SSHP,SGD
4407,sgx,STAB,SGD
4408,sgx,STAR,SGD
4409,sgx,STAS,SGD
4410,sgx,STCM,SGD
4411,sgx,STEG,SGD
4412,sgx,STEL,SGD
4413,sgx,STHL,SGD
4414,sgx,STHO,SGD
4415,sgx,STRA,SGD
4416,sgx,STRT,SGD
4417,sgx,STTF,SGD
4418,sgx,SUHL,SGD
4419,sgx,SUND,SGD
4420,sgx,SUNP,SGD
4421,sgx,SUNR,SGD
4422,sgx,SUNT,SGD
4423,sgx,SUTL,SGD
4424,sgx,SVCH,SGD
4425,sgx,SWBR,SGD
4426,sgx,SWCO,SGD
4427,sgx,SWEE,SGD
4428,sgx,SWMT,SGD
4429,sgx,SYSM,SGD
4430,sgx,SYT,USD
4431,sgx,TACO,SGD
4432,sgx,TAIS,SGD
4433,sgx,TALK,SGD
4434,sgx,TASE,SGD
4435,sgx,TAT,SGD
4436,sgx,TBEV,SGD
4437,sgx,TCHL,SGD
4438,sgx,TCIL,HKD
4439,sgx,TCIN,SGD
4440,sgx,TECC,SGD
4441,sgx,TECH,SGD
4442,sgx,TECK,SGD
4443,sgx,TEEI,SGD
4444,sgx,TEEL,SGD
4445,sgx,TEHO,SGD
4446,sgx,TGLK,SGD
4447,sgx,THAK,SGD
4448,sgx,THEP,SGD
4449,sgx,THET,SGD
4450,sgx,TIAN,USD
4451,sgx,TIHL,SGD
4452,sgx,TINL,SGD
4453,sgx,TION,SGD
4454,sgx,TISE,SGD
4455,sgx,TLVH,SGD
4456,sgx,TM,USD
4457,sgx,TMCE,SGD
4458,sgx,TMCL,SGD
4459,sgx,TOPG,SGD
4460,sgx,TOSE,SGD
4461,sgx,TPGB,SGD
4462,sgx,TPVH,SGD
4463,sgx,TRHL,SGD
4464,sgx,TRIY,SGD
4465,sgx,TRKL,SGD
4466,sgx,TSHC,SGD
4467,sgx,TSHS,SGD
4468,sgx,TTGL,SGD
4469,sgx,TTJH,SGD
4470,sgx,TYES,SGD
4471,sgx,UAFC,SGD
4472,sgx,UGHE,SGD
4473,sgx,UICS,SGD
4474,sgx,UMSH,SGD
4475,sgx,UNIO,SGD
4476,sgx,UNIS,SGD
4477,sgx,UNIT,SGD
4478,sgx,UNIV,SGD
4479,sgx,UNUS,SGD
4480,sgx,UOAL,SGD
4481,sgx,UOBH,SGD
4482,sgx,UOIS,SGD
4483,sgx,UOKH,SGD
4484,sgx,UPLL,USD
4485,sgx,UPPS,SGD
4486,sgx,USCH,SGD
4487,sgx,USPG,SGD
4488,sgx,UTDF,SGD
4489,sgx,UTES,SGD
4490,sgx,UTOS,SGD
4491,sgx,VAMG,SGD
4492,sgx,VARD,SGD
4493,sgx,VCOM,SGD
4494,sgx,VENM,SGD
4495,sgx,VERS,SGD
4496,sgx,VHLD,SGD
4497,sgx,VIBO,SGD
4498,sgx,VIBR,SGD
4499,sgx,VICP,SGD
4500,sgx,VIKO,SGD
4501,sgx,VIVA,SGD
4502,sgx,VLUE,SGD
4503,sgx,VSHN,SGD
4504,sgx,WEIH,SGD
4505,sgx,WHHL,SGD
4506,sgx,WHIT,SGD
4507,sgx,WILT,SGD
4508,sgx,WLAR,SGD
4509,sgx,WLIL,SGD
4510,sgx,WONG,SGD
4511,sgx,WORL,SGD
4512,sgx,WPML,SGD
4513,sgx,WPSL,SGD
4514,sgx,WTHS,SGD
4515,sgx,XMHL,SGD
4516,sgx,YAMR,SGD
4517,sgx,YANG,EUR
4518,sgx,YAZG,SGD
4519,sgx,YHII,SGD
4520,sgx,YHSS,SGD
4521,sgx,YIND,SGD
4522,sgx,YING,SGD
4523,sgx,YNAM,SGD
4524,sgx,YNLG,SGD
4525,sgx,YNMH,SGD
4526,sgx,YOMA,SGD
4527,sgx,YORK,SGD
4528,sgx,YOUN,USD
4529,sgx,YUUZ,SGD
4530,sgx,YVEN,SGD
4531,sgx,ZBRG,SGD
4532,sgx,ZHON,SGD
4533,sgx,ZICO,SGD
4534,sgx,ZIWO,SGD
4535,sgx,ZNH,USD
4536,sgx,ZOBE,SGD
