,0,1
4406,sgx,STEL.SI
4407,sgx,STHL.SI
4408,sgx,STHO.SI
4409,sgx,STRA.SI
4410,sgx,STRT.SI
4411,sgx,STTF.SI
4412,sgx,SUHL.SI
4413,sgx,SUND.SI
4414,sgx,SUNP.SI
4415,sgx,SUNR.SI
4416,sgx,SUNT.SI
4417,sgx,SUTL.SI
4418,sgx,SVCH.SI
4419,sgx,SWBR.SI
4420,sgx,SWCO.SI
4421,sgx,SWEE.SI
4422,sgx,SWMT.SI
4423,sgx,SYSM.SI
4424,sgx,SYT.SI
4425,sgx,TACO.SI
4426,sgx,TAIS.SI
4427,sgx,TALK.SI
4428,sgx,TASE.SI
4429,sgx,TAT.SI
4430,sgx,TBEV.SI
4431,sgx,TCHL.SI
4432,sgx,TCIL.SI
4433,sgx,TCIN.SI
4434,sgx,TECC.SI
4435,sgx,TECH.SI
4436,sgx,TECK.SI
4437,sgx,TEEI.SI
4438,sgx,TEEL.SI
4439,sgx,TEHO.SI
4440,sgx,TGLK.SI
4441,sgx,THAK.SI
4442,sgx,THEP.SI
4443,sgx,THET.SI
4444,sgx,TIAN.SI
4445,sgx,TIHL.SI
4446,sgx,TINL.SI
4447,sgx,TION.SI
4448,sgx,TISE.SI
4449,sgx,TLVH.SI
4450,sgx,TMCE.SI
4451,sgx,TMCL.SI
4452,sgx,TM.SI
4453,sgx,TOPG.SI
4454,sgx,TOSE.SI
4455,sgx,TPGB.SI
4456,sgx,TPVH.SI
4457,sgx,TRHL.SI
4458,sgx,TRIY.SI
4459,sgx,TRKL.SI
4460,sgx,TSHC.SI
4461,sgx,TSHS.SI
4462,sgx,TTGL.SI
4463,sgx,TTJH.SI
4464,sgx,TYES.SI
4465,sgx,UAFC.SI
4466,sgx,UGHE.SI
4467,sgx,UICS.SI
4468,sgx,UMSH.SI
4469,sgx,UNIO.SI
4470,sgx,UNIS.SI
4471,sgx,UNIT.SI
4472,sgx,UNIV.SI
4473,sgx,UNUS.SI
4474,sgx,UOAL.SI
4475,sgx,UOBH.SI
4476,sgx,UOIS.SI
4477,sgx,UOKH.SI
4478,sgx,UPLL.SI
4479,sgx,UPPS.SI
4480,sgx,USCH.SI
4481,sgx,USPG.SI
4482,sgx,UTDF.SI
4483,sgx,UTES.SI
4484,sgx,UTOS.SI
4485,sgx,VAMG.SI
4486,sgx,VARD.SI
4487,sgx,VCOM.SI
4488,sgx,VENM.SI
4489,sgx,VERS.SI
4490,sgx,VHLD.SI
4491,sgx,VIBO.SI
4492,sgx,VIBR.SI
4493,sgx,VICP.SI
4494,sgx,VIKO.SI
4495,sgx,VIVA.SI
4496,sgx,VLUE.SI
4497,sgx,VSHN.SI
4498,sgx,WEIH.SI
4499,sgx,WHHL.SI
4500,sgx,WHIT.SI
4501,sgx,WILT.SI
4502,sgx,WLAR.SI
4503,sgx,WLIL.SI
4504,sgx,WONG.SI
4505,sgx,WORL.SI
4506,sgx,WPML.SI
4507,sgx,WPSL.SI
4508,sgx,WTHS.SI
4509,sgx,XMHL.SI
4510,sgx,YAMR.SI
4511,sgx,YANG.SI
4512,sgx,YAZG.SI
4513,sgx,YHII.SI
4514,sgx,YHSS.SI
4515,sgx,YIND.SI
4516,sgx,YING.SI
4517,sgx,YNAM.SI
4518,sgx,YNLG.SI
4519,sgx,YNMH.SI
4520,sgx,YOMA.SI
4521,sgx,YORK.SI
4522,sgx,YOUN.SI
4523,sgx,YUUZ.SI
4524,sgx,YVEN.SI
4525,sgx,ZBRG.SI
4526,sgx,ZHON.SI
4527,sgx,ZICO.SI
4528,sgx,ZIWO.SI
4529,sgx,ZNH.SI
4530,sgx,ZOBE.SI
